region,subregion,person_id,initial_wt,psp_prob,home_puma,wtareax,mon_complete,tue_complete,wed_complete,thu_complete,fri_complete,sat_complete,sun_complete,nwkdaywts_complete,n7daywts_complete,p_total,h_total,p_1person,p_2people,p_3people,p_4people,p_5people,p_0workers,p_1worker,p_2workers,p_3workers,p_kidsinhh,p_nokidsinhh,p_no_car,p_car_comp,p_car_suff,p_income_under25k,p_income_2550k,p_income_5075k,p_income_75100k,p_income_100150k,p_income_150200k,p_income_200250k,p_income_over250k,p_headu35,p_head3564,p_heado65,p_age18_24,p_age25_34,p_age35_44,p_age45_54,p_age55_64,p_age65plus,p_male,p_female,p_ft_worker,p_pt_worker,p_nonworker,p_student,p_nonstudent,p_white,p_black,p_api,p_hispanic,p_puma_7502,p_puma_7503,p_puma_7501,p_puma_7504,p_puma_7505,p_pumas_7506_to_07,p_pumas_8101_to_06,p_pumas_8508_to_14,p_pumas_8501_to_07,p_pumas_101_to_102_to_104,p_pumas_103_105_to_10,p_pumas_to_1301_to_09,p_pumas_9501_to_03,p_pumas_5500_9701_to_03,p_pumas_4101_to_02,hh_id,tnc_freq,made_tnc_trips,mon_status,tue_status,wed_status,thu_status,fri_status,sat_status,sun_status,sample_stratum,ndays_complete,p_pumas_16,p_pumas_04_09,p_pumas_08_11,p_pumas_10,p_pumas_12,p_pumas_13_14,p_pumas_15,p_pumas_1_2_3_5_6_7,p_pumas_17,p_pumas_18_to_22,puma_3728,puma_3729,puma_3730,puma_3731,puma_3732_33,puma_3734_44,pumas_3_1,pumas_3_2,pumas_4_1,pumas_4_2,pumas_4_3,pumas_5_1,pumas_5_2
bayarea,1,18105472401,187.9,0.581272666609226,7503,1,1,0,1,1,1,0,1,3,6,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181054724,995,0,9,8,9,9,9,3,9,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18105475001,187.9,0.996304731689285,7503,1,1,1,1,0,0,0,0,3,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181054750,1,1,9,9,10,2,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18105548601,187.9,0.965310072589073,7503,1,1,1,1,1,1,1,1,4,7,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181055486,4,1,9,9,9,9,9,9,9,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18105549101,625.6,0.678524663116644,7503,1,0,0,1,0,1,1,0,1,5,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181055491,6,0,4,8,9,7,10,9,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18105557901,256.5,0.176535274779117,7503,1,0,1,1,0,1,1,0,2,6,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181055579,995,0,3,10,9,7,10,9,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18105746801,187.9,0.977925275597886,7503,1,1,1,1,1,1,1,1,4,7,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181057468,995,1,9,9,9,9,9,9,9,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18105751401,187.9,0.458843331849772,7503,1,1,1,0,1,1,0,1,3,5,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181057514,995,0,9,10,2,9,10,2,10,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18105793501,187.9,0.993253754186477,7503,1,1,1,1,1,1,1,1,4,7,1,0.5,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181057935,6,1,9,9,9,9,9,9,9,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18105793502,187.9,0.981621061731017,7503,1,1,1,1,1,1,1,1,4,7,1,0.5,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181057935,995,1,9,9,9,9,9,9,9,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18105881601,187.9,0.978979241725394,7503,1,1,1,1,1,1,1,0,4,6,1,0.5,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181058816,6,1,10,9,9,9,9,9,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18105886401,187.9,0.96970472916636,7503,1,1,1,1,1,1,1,1,4,7,1,0.5,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181058864,6,0,9,9,9,9,9,9,10,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18105919801,625.6,0.916903526726858,7503,1,1,1,1,1,1,1,1,4,7,1,0.5,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181059198,6,0,10,10,10,10,10,10,10,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18105959901,256.5,0.768524783499018,7503,1,1,0,0,0,0,0,1,1,2,1,0.2,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181059599,995,0,9,2,2,2,2,2,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18105961601,187.9,0.991250753927353,7503,1,1,1,1,1,1,0,1,4,7,1,0.5,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181059616,5,1,10,9,10,10,9,8,9,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18105998901,187.9,0.820832801976826,7503,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181059989,995,1,3,9,3,3,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18106003001,187.9,0.946444812614294,7503,1,0,0,0,0,0,0,0,0,0,1,0.5,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181060030,995,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18106043901,187.9,0.957629151271472,7503,1,1,1,1,1,0,1,1,4,6,1,0.333333333,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181060439,995,0,9,9,9,9,2,9,9,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18106062301,187.9,0.696143443573556,7503,1,1,1,1,0,1,1,0,3,6,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181060623,6,0,9,9,9,8,9,9,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18106088101,625.6,0.987270224390128,7503,1,1,0,1,1,1,0,1,3,6,1,0.5,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181060881,6,1,9,2,9,9,9,8,9,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18106104701,187.9,0.990538333160624,7503,1,1,1,1,1,1,1,1,4,7,1,0.5,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181061047,5,1,9,9,10,9,9,10,10,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18106170001,187.9,0.850305608693039,7503,1,1,1,1,1,1,1,1,4,7,1,0.5,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181061700,995,0,9,9,9,9,9,9,9,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18106192901,256.5,0.963455654745693,7503,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181061929,995,0,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18106227201,187.9,0.334923483092207,7503,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181062272,995,0,9,3,2,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18106300001,187.9,0.995818937289487,7503,1,1,1,1,1,1,1,1,4,7,1,0.333333333,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181063000,3,1,9,9,9,9,10,9,9,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18106301801,187.9,0.515495036741201,7503,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181063018,995,0,2,2,2,2,2,2,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18106318801,625.6,0.977022630089974,7503,1,1,1,1,1,1,1,1,4,7,1,0.5,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181063188,5,0,9,9,9,9,9,9,9,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18106409901,256.5,0.976797061854356,7503,1,1,1,1,1,0,1,0,4,7,1,0.5,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181064099,995,0,9,9,9,9,8,9,8,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18106426201,187.9,0.2681557008745,7503,1,0,1,1,1,1,1,0,3,5,1,0.333333333,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181064262,995,1,2,9,9,9,10,9,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18106474801,187.9,0.946899167212731,7503,1,1,1,1,1,1,1,1,4,7,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181064748,6,0,9,9,9,9,9,9,9,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18106480401,187.9,0.984280361714444,7503,1,1,0,0,0,1,1,1,1,7,1,0.5,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181064804,4,0,9,8,8,7,10,9,9,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18106520401,256.5,0.990986701347152,7503,1,1,0,0,1,1,1,1,2,7,1,0.5,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181065204,5,1,9,8,8,9,10,9,9,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18106674601,187.9,0.256164517529353,7503,1,1,0,0,0,1,0,0,1,2,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181066746,995,0,9,2,2,2,10,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18106711201,256.5,0.985852934884879,7503,1,1,0,1,1,0,1,1,3,7,1,0.5,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181067112,5,1,9,8,9,9,7,9,9,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18106791801,625.6,0.913568013075361,7503,1,1,1,1,1,1,1,1,4,7,1,0.5,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181067918,995,0,9,9,9,9,9,9,9,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18106834201,187.9,0.989738076082286,7503,1,1,0,1,1,1,1,1,3,7,1,0.25,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181068342,3,1,9,7,9,9,9,9,9,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18107003401,187.9,0.621283595191068,7503,1,1,0,1,1,1,1,1,3,6,1,0.5,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181070034,995,0,10,3,10,10,10,9,9,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18107081201,187.9,0.979427238364269,7503,1,1,1,1,1,1,1,1,4,7,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181070812,4,1,9,9,9,9,9,9,9,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18107236601,256.5,0.983584862614215,7503,1,1,1,1,1,1,1,1,4,7,1,0.333333333,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181072366,1,1,9,9,9,9,9,9,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18107301101,256.5,0.981366775167083,7503,1,1,1,1,1,1,1,1,4,7,1,0.333333333,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181073011,2,1,9,9,9,9,9,10,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18107302501,187.9,0.994497308195024,7503,1,1,0,0,0,1,1,1,1,4,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181073025,4,1,9,5,3,3,9,9,9,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18107311201,2120.3,0.90256014370012,7503,1,0,1,1,0,1,0,0,2,5,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181073112,995,1,8,9,9,6,9,3,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18107434801,256.5,0.995269581687136,7503,1,1,1,1,1,1,1,1,4,7,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181074348,4,0,9,9,9,9,9,9,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18107531901,256.5,0.987629585259838,7503,1,1,1,1,1,1,1,1,4,7,1,0.333333333,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181075319,4,1,9,9,9,9,9,9,10,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18107592201,187.9,0.990538333160624,7503,1,1,1,1,1,1,1,1,4,7,1,0.5,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181075922,5,1,9,9,9,9,9,9,9,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18107662801,256.5,0.888052415350991,7503,1,1,1,1,1,1,1,0,4,6,1,0.5,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181076628,995,1,9,9,9,10,9,9,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18107671601,256.5,0.97280101769455,7503,1,1,1,1,1,1,1,1,4,7,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181076716,3,1,9,9,9,9,9,9,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18107680101,187.9,0.99654681801315,7503,1,1,1,1,1,1,1,0,4,7,1,0.5,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181076801,1,1,9,9,9,9,9,9,8,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18107713701,625.6,0.98363322945148,7503,1,1,0,0,0,0,0,1,1,2,1,0.5,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181077137,995,1,9,2,2,2,2,2,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18107891001,187.9,0.788014731428163,7503,1,1,1,1,1,1,1,1,4,7,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181078910,995,0,9,9,9,9,9,9,9,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18107948401,187.9,0.989899315073922,7503,1,1,1,1,1,1,1,1,4,7,1,0.5,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181079484,6,1,10,9,9,9,9,10,9,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18107969301,187.9,0.9626011789346,7503,1,0,1,1,0,1,1,1,2,7,1,0.5,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181079693,4,1,7,9,9,7,9,9,9,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18107991201,625.6,0.98188973302063,7503,1,1,1,1,1,1,1,1,4,7,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181079912,7,0,9,9,9,9,9,9,9,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18108028101,187.9,0.980353230052311,7503,1,1,1,1,1,1,1,1,4,7,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181080281,995,0,9,9,9,9,9,10,9,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18108061801,187.9,0.461327394793492,7503,1,0,0,0,0,1,0,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181080618,995,0,3,3,3,2,9,7,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayarea,1,18108069501,187.9,0.539914884555566,7503,1,0,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181080695,5,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
